% description
@RELATION metaDataset

@ATTRIBUTE Attributes REAL
@ATTRIBUTE "Average absolute correlation between numeric attributes" REAL
@ATTRIBUTE "Average examples per labelset" REAL
@ATTRIBUTE "Average gain ratio" REAL
@ATTRIBUTE Bound REAL
@ATTRIBUTE "CVIR inter class" REAL
@ATTRIBUTE Cardinality REAL
@ATTRIBUTE DefaultAccuracy REAL
@ATTRIBUTE Density REAL
@ATTRIBUTE "Distinct labelsets" REAL
@ATTRIBUTE Diversity REAL
@ATTRIBUTE Instances REAL
@ATTRIBUTE "Kurtosis cardinality" REAL
@ATTRIBUTE Labels REAL
@ATTRIBUTE LxIxF REAL
@ATTRIBUTE "Max IR inter class" REAL
@ATTRIBUTE "Max IR intra class" REAL
@ATTRIBUTE "Max IR per labelset" REAL
@ATTRIBUTE "Maximal entropy of labels" REAL
@ATTRIBUTE "Mean examples per labelset" REAL
@ATTRIBUTE "Mean of IR inter class" REAL
@ATTRIBUTE "Mean of IR intra class" REAL
@ATTRIBUTE "Mean of IR per labelset" REAL
@ATTRIBUTE "Mean of entropies of labels" REAL
@ATTRIBUTE "Mean of entropies of nominal attributes" REAL
@ATTRIBUTE "Mean of kurtosis" REAL
@ATTRIBUTE "Mean of mean of numeric attributes" REAL
@ATTRIBUTE "Mean of skewness of numeric attributes" REAL
@ATTRIBUTE "Mean of standard deviation of IR intra class" REAL
@ATTRIBUTE "Mean of standard deviation of numeric attributes" REAL
@ATTRIBUTE "Minimal entropy of labels" REAL
@ATTRIBUTE "Number of binary attributes" REAL
@ATTRIBUTE "Number of labelsets up to 10 examples" REAL
@ATTRIBUTE "Number of labelsets up to 2 examples" REAL
@ATTRIBUTE "Number of labelsets up to 5 examples" REAL
@ATTRIBUTE "Number of labelsets up to 50 examples" REAL
@ATTRIBUTE "Number of nominal attributes" REAL
@ATTRIBUTE "Number of numeric attributes" REAL
@ATTRIBUTE "Number of unconditionally dependent label pairs by chi-square test" REAL
@ATTRIBUTE "Number of unique labelsets" REAL
@ATTRIBUTE "Proportion of binary attributes" REAL
@ATTRIBUTE "Proportion of distinct labelsets" REAL
@ATTRIBUTE "Proportion of maxim label combination (PMax)" REAL
@ATTRIBUTE "Proportion of nominal attributes" REAL
@ATTRIBUTE "Proportion of numeric attributes" REAL
@ATTRIBUTE "Proportion of numeric attributes with outliers" REAL
@ATTRIBUTE "Proportion of unique label combination (PUniq)" REAL
@ATTRIBUTE "Ratio of number of instances to the number of attributes" REAL
@ATTRIBUTE "Ratio of number of labelsets up to 10 examples" REAL
@ATTRIBUTE "Ratio of number of labelsets up to 2 examples" REAL
@ATTRIBUTE "Ratio of number of labelsets up to 5 examples" REAL
@ATTRIBUTE "Ratio of number of labelsets up to 50 examples" REAL
@ATTRIBUTE "Ratio of unconditionally dependent label pairs by chi-square test" REAL
@ATTRIBUTE RatioTestToPower REAL
@ATTRIBUTE RatioTotalToPower REAL
@ATTRIBUTE RatioTrainToPower REAL
@ATTRIBUTE RatioUnseenToTest REAL
@ATTRIBUTE SCUMBLE REAL
@ATTRIBUTE "Skewness cardinality" REAL
@ATTRIBUTE "Standard deviation of examples per labelset" REAL
@ATTRIBUTE "Standard deviation of label cardinality" REAL
@ATTRIBUTE TotalDistinctClasses REAL
@ATTRIBUTE UnseenInTrain REAL
@ATTRIBUTE name string

@DATA
1185.0,0.0,12.166666666666666,0.0005931921302083198,292.0,0.06064285134370547,1.2568493150684932,0.2226027397260274,0.04654997463216642,24.0,0.0821917808219178,292.0,-2.0106936803736453,27.0,9342540.0,1.2863436123348018,291.0,65.0,0.7648916326406766,12.166666666666666,1.0521699189945177,43.68522223747214,22.383185471727135,0.23259538784011743,0.0110413102044447,0.0,0.0,0.0,132.40740740740742,0.0,0.0,1185.0,15.0,7.0,11.0,23.0,1185.0,0.0,34.0,5.0,1.0,0.0821917808219178,0.2226027397260274,1.0,0.0,0.0,0.017123287671232876,0.24641350210970464,0.625,0.2916666666666667,0.4583333333333333,0.9583333333333334,0.09686609686609686,24.0,24.0,24.0,0.0,0.0014835554714692873,0.008285370752041502,15.048994060143096,24.538964814024954,24.0,0.0,genbase
440.0,0.0,28.5,0.006393202992070602,16.0,1.1683883075976853,1.0116959064327486,0.36257309941520466,0.25292397660818716,6.0,0.375,171.0,82.95245264521527,4.0,300960.0,8.0,20.375,62.0,0.9538936403541864,28.5,2.912295081967213,6.781288422131147,22.7438799815849,0.7377944158207849,0.0,10.224516661556452,0.22726963051568336,2.35091081579183,42.25381868338716,0.1956829133201688,0.2725736310282036,0.0,3.0,2.0,2.0,4.0,0.0,440.0,3.0,2.0,0.0,0.03508771929824561,0.36257309941520466,0.0,1.0,0.6295454545454545,0.011695906432748537,0.3886363636363636,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,6.0,6.0,6.0,0.0,0.002330129404235387,9.495402771186223,26.656768996510685,0.10782906372191194,6.0,0.0,GpositivePseAAC
1836.0,0.0,2.154178674351585,0.0,2990.0,0.43293160955048315,2.362541806020067,0.06989966555183946,0.014858753496981554,1388.0,0.4642140468227425,2990.0,9.365087151331993,159.0,872852760.0,26.0,198.33333333333334,209.0,0.5586293734521983,2.154178674351585,12.005336572731245,91.04091372427285,175.75954754312747,0.10620568846109499,0.18385090050102162,0.0,0.0,0.0,1450.572327044025,0.0,0.04554235458544544,1836.0,1355.0,1188.0,1298.0,1386.0,1836.0,0.0,953.0,1064.0,1.0,0.4642140468227425,0.06989966555183946,1.0,0.0,0.0,0.3558528428093645,1.6285403050108933,0.9762247838616714,0.8559077809798271,0.9351585014409222,0.9985590778097982,0.07586975559270759,1388.0,1388.0,1388.0,0.0,0.09126604866278186,0.3082073240863115,6.6206931389052555,1.676895589003192,1388.0,0.0,bibtex
1004.0,0.0,3.7423312883435584,0.0,610.0,1.059955309334521,1.2295081967213115,0.1180327868852459,0.01639344262295082,163.0,0.26721311475409837,610.0,2.430313944122276,75.0,45933000.0,72.0,609.0,72.0,0.5236796108776095,3.7423312883435584,23.973870528168003,180.55334971967156,52.57461725542106,0.10348358476692048,0.0,0.0,0.18042420482006383,0.0,295.0,0.34139784616960905,0.0,0.0,149.0,124.0,141.0,162.0,0.0,1004.0,78.0,100.0,0.0,0.26721311475409837,0.1180327868852459,0.0,1.0,0.08167330677290836,0.16393442622950818,0.6075697211155379,0.9141104294478528,0.7607361963190185,0.8650306748466258,0.9938650306748467,0.02810810810810811,163.0,163.0,163.0,0.0,0.05417519126148789,1.244303198239548,8.043279370465283,0.8123319353364833,163.0,0.0,langlog
440.0,0.0,7.555555555555555,0.005317633996086018,64.0,0.8205277782067153,1.1029411764705883,0.29411764705882354,0.18382352941176472,9.0,0.140625,68.0,5.297587658243396,6.0,179520.0,8.0,21.666666666666668,20.0,0.9366673818775632,7.555555555555555,3.5310559006211175,9.004658385093169,6.339181286549707,0.6091992211967092,0.0,7.384430773099108,0.22725762032085545,2.199722729426607,21.5,0.21612403721761816,0.26086290964720815,0.0,6.0,2.0,6.0,9.0,0.0,440.0,2.0,1.0,0.0,0.1323529411764706,0.29411764705882354,0.0,1.0,0.3409090909090909,0.014705882352941176,0.15454545454545454,0.6666666666666666,0.2222222222222222,0.6666666666666666,1.0,0.13333333333333333,9.0,9.0,9.0,0.0,0.002252882654942396,3.7765955215573523,7.04132423011327,0.30614141120130506,9.0,0.0,Virus_PseAAC
585.0,0.0,1.3373253493013972,0.00017510856261260873,670.0,0.831451275787491,2.3940298507462687,0.025373134328358207,0.010546387007692814,501.0,0.7477611940298508,670.0,-0.43829453031028953,227.0,88972650.0,159.0,669.0,17.0,0.790543994823736,1.3373253493013972,67.13866594677917,248.38005255502188,15.668050315729959,0.06904200306292672,0.0,110.54689433910653,0.042584513330782045,9.35622435100202,327.93392070484583,0.24290725445726222,0.0,0.0,497.0,478.0,491.0,501.0,0.0,585.0,465.0,436.0,0.0,0.7477611940298508,0.025373134328358207,0.0,1.0,1.0,0.6507462686567164,1.1452991452991452,0.9920159680638723,0.9540918163672655,0.9800399201596807,1.0,0.018127948228139255,501.0,501.0,501.0,0.0,0.2414541776964308,0.927134375976824,1.4668608218215375,1.2090689443171085,501.0,0.0,stackex_chess
68.0,0.0,1.15,0.0027329636011703923,230.0,1.3384909907777056,26.221739130434784,0.008695652173913044,0.15069965017491255,200.0,0.8695652173913043,230.0,1.1299454857564026,174.0,2721360.0,200.0,229.0,2.0,0.9997818120566604,1.15,21.957140470250852,24.046251653021187,1.85,0.4766573034275085,0.0,3.831091102720967,-0.5185213512148341,1.0119806828913904,83.29310344827586,0.30967816160607686,0.0,0.0,200.0,200.0,200.0,200.0,0.0,68.0,2049.0,170.0,0.0,0.8695652173913043,0.008695652173913044,0.0,1.0,0.3235294117647059,0.7391304347826086,3.3823529411764706,1.0,1.0,1.0,1.0,0.1361371337452661,200.0,200.0,200.0,0.0,0.32983789492257237,0.07220845470597155,0.35707142142714315,6.072233067782109,200.0,0.0,cal500
33.0,0.2691815385938097,5.0625,0.040539981582957574,64.0,1.606350865456717,3.9876543209876543,0.2839506172839506,0.6646090534979424,16.0,0.25,81.0,-0.5695114607170532,6.0,16038.0,16.2,15.2,23.0,0.9182958340544894,5.0625,3.7874373433583965,4.696439393939394,9.408583603896105,0.5990032135831956,0.5982633181002797,2.8889305468379876,69.97670249183595,0.0036141861720639574,25.172622793795146,20.10410862353005,0.0,2.0,14.0,9.0,10.0,16.0,2.0,31.0,0.0,2.0,0.06060606060606061,0.19753086419753085,0.2839506172839506,0.06060606060606061,0.9393939393939394,0.41935483870967744,0.024691358024691357,2.4545454545454546,0.875,0.5625,0.625,1.0,0.0,16.0,16.0,16.0,0.0,0.04309055845020468,0.0,5.459724695440238,0.9013022129188112,16.0,0.0,ABPM
749.0,0.0,7.555555555555555,0.0020887311548209685,64.0,0.8205277782067153,1.1029411764705883,0.29411764705882354,0.18382352941176472,9.0,0.140625,68.0,5.297587658243396,6.0,305592.0,8.0,21.666666666666668,20.0,0.9366673818775632,7.555555555555555,3.5310559006211175,9.004658385093169,6.339181286549707,0.6091992211967092,0.0,0.0,0.014882588549438526,0.0,21.5,0.06773378409582016,0.26086290964720815,0.0,6.0,2.0,6.0,9.0,0.0,749.0,2.0,1.0,0.0,0.1323529411764706,0.29411764705882354,0.0,1.0,0.376502002670227,0.014705882352941176,0.09078771695594126,0.6666666666666666,0.2222222222222222,0.6666666666666666,1.0,0.13333333333333333,9.0,9.0,9.0,0.0,0.002252882654942396,3.7765955215573523,7.04132423011327,0.30614141120130506,9.0,0.0,VirusGO
19.0,0.0,3.235294117647059,0.04826434554580711,110.0,0.7635135453164861,3.4272727272727272,0.19090909090909092,0.4896103896103896,34.0,0.3090909090909091,110.0,-0.10935972159807618,7.0,14630.0,6.333333333333333,6.333333333333333,21.0,0.9997615248696312,3.235294117647059,2.5346119929453264,3.164887794198139,12.35735294117647,0.8196534099904554,0.7254198270389354,14.26395028431904,93.15363636363637,3.1443066238501336,20.0,232.66188284490278,0.5746356978376795,5.0,33.0,20.0,30.0,34.0,9.0,10.0,8.0,14.0,0.2631578947368421,0.3090909090909091,0.19090909090909092,0.47368421052631576,0.5263157894736842,0.3,0.12727272727272726,5.7894736842105265,0.9705882352941176,0.5882352941176471,0.8823529411764706,1.0,0.38095238095238093,34.0,34.0,34.0,0.0,0.06720263979364773,0.8652837122857225,3.694660881751107,1.2300450570481718,34.0,0.0,flags
440.0,0.0,30.6,0.006139727801119093,256.0,1.3242091007375567,1.056644880174292,0.3681917211328976,0.1320806100217865,15.0,0.05859375,459.0,12.866668772650186,8.0,1615680.0,59.666666666666664,152.0,169.0,0.9647854874772229,30.6,17.20730120665831,43.12375002154282,63.70004824151883,0.45076586569958477,0.0,11.41153459106574,0.2272654287977817,2.367570947425031,168.87595244335967,0.19738424293560575,0.05683240450033059,0.0,10.0,5.0,8.0,12.0,0.0,440.0,10.0,4.0,0.0,0.032679738562091505,0.3681917211328976,0.0,1.0,0.6681818181818182,0.008714596949891068,1.0431818181818182,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.8,0.35714285714285715,15.0,15.0,15.0,0.0,0.011670013770218722,4.6090782698375845,48.70701523736939,0.2314150183814,15.0,0.0,GnegativePseACC
49.0,0.0,7.32,0.00292007128709514,64.0,1.893195435978104,2.5628415300546448,0.15300546448087432,0.42714025500910746,25.0,0.390625,183.0,-0.44481520768489163,6.0,53802.0,35.25,44.75,28.0,0.9994614371162428,7.32,7.249688242235482,8.996571867791916,12.332668105200609,0.8003141913961688,0.0,-0.9027465597450686,-0.2596186015389763,0.5187992566967248,33.346014175476924,0.8418554535649594,0.15174888675233839,0.0,18.0,11.0,17.0,25.0,0.0,49.0,4.0,7.0,0.0,0.1366120218579235,0.15300546448087432,0.0,1.0,0.0,0.03825136612021858,3.7346938775510203,0.72,0.44,0.68,1.0,0.26666666666666666,25.0,25.0,25.0,0.0,0.04128415683857757,0.0,7.948433807990099,0.9579835805917343,25.0,0.0,CHD_49
1538.0,0.013659793017898405,16.204545454545453,0.0028212902656251206,713.0,0.11907355262496415,1.2987377279102383,0.2720897615708275,0.09276698056501702,44.0,0.061711079943899017,713.0,-1.9981347139825771,14.0,15352316.0,1.4708333333333334,100.85714285714286,194.0,0.9116112010911024,16.204545454545453,1.1038808681745815,32.73217299688492,92.2748699871387,0.38012020494500703,0.0,26.1127632548311,15.760747351229316,2.022741584060654,290.35760794197057,15.16043984877125,0.0795819803515223,0.0,34.0,19.0,30.0,40.0,0.0,1538.0,21.0,15.0,0.0,0.061711079943899017,0.2720897615708275,0.0,1.0,0.8959687906371911,0.021037868162692847,0.4635890767230169,0.7727272727272727,0.4318181818181818,0.6818181818181818,0.9090909090909091,0.23076923076923078,44.0,44.0,44.0,0.0,0.005054482000763061,0.025950388877273828,36.98438217401216,11.42193173021219,44.0,0.0,proteins_humans
499.0,0.0,1.3560454241816968,0.00023116919310155605,2030.0,1.0747829822689605,3.515270935960591,0.013793103448275862,0.009399120149627248,1497.0,0.7374384236453202,2030.0,0.6844066726652582,374.0,378850780.0,450.0,2029.0,28.0,0.7632140080875527,1.3560454241816968,125.08895290868558,527.1432028616824,25.250471782573626,0.060889881048989625,0.11786360746079434,0.0,0.0,0.0,995.9197860962566,0.0,0.0,499.0,1490.0,1408.0,1476.0,1497.0,499.0,0.0,1286.0,1247.0,1.0,0.7374384236453202,0.013793103448275862,1.0,0.0,0.0,0.6142857142857143,4.0681362725450905,0.9953239812959251,0.9405477621910487,0.9859719438877755,1.0,0.01843701165574687,1497.0,1497.0,1497.0,0.0,0.3880046501331008,0.0,1.439315271059951,0.6744753545797976,1497.0,0.0,corel5k
440.0,0.0,14.636363636363637,0.0009027505776439844,322.0,0.8963693565133772,1.065217391304348,0.2701863354037267,0.08876811594202899,22.0,0.06832298136645963,322.0,10.58533206969448,12.0,1700160.0,22.75,79.5,87.0,0.8589810370425982,14.636363636363637,6.990633139734723,23.736086494445946,31.93188147636677,0.38019466705458527,0.0,13.702475866990804,0.22726764539808011,2.5653192306514665,132.41666666666666,0.19727627439167664,0.09645482910708628,0.0,14.0,8.0,10.0,21.0,0.0,440.0,7.0,5.0,0.0,0.06832298136645963,0.2701863354037267,0.0,1.0,0.8136363636363636,0.015527950310559006,0.7318181818181818,0.6363636363636364,0.36363636363636365,0.45454545454545453,0.9545454545454546,0.10606060606060606,22.0,22.0,22.0,0.0,0.005033404626672127,4.3635742517719045,21.11773372514083,0.24729335300010263,22.0,0.0,PlantPseAAC
72.0,0.0,11.25,0.05295845984337268,64.0,0.1974772313802537,1.8296296296296297,0.12962962962962962,0.3049382716049383,24.0,0.375,270.0,-0.9230921599998317,6.0,116640.0,1.7313432835820894,3.029850746268657,35.0,0.9856640314885611,11.25,1.4631099877835412,2.4055146267375527,9.209007745726497,0.8738421865958658,0.0,3.722226504914296,2.7741946389403305,1.0534496882884967,52.666666666666664,0.9869754680072845,0.8083297935350483,0.0,15.0,6.0,11.0,24.0,0.0,72.0,12.0,2.0,0.0,0.08888888888888889,0.12962962962962962,0.0,1.0,0.4166666666666667,0.007407407407407408,3.75,0.625,0.25,0.4583333333333333,1.0,0.8,24.0,24.0,24.0,0.0,0.010421902217928413,3.533872473308071,10.71311501540674,0.6956128130906732,24.0,0.0,emotions
